sensor_id,event_time,vehicle_count,avg_speed,congestion_index,traffic_status,hour_of_day
J4_Marine_Drive,2026-05-09 00:37:56.142715,14,25,0.56,False,0
J1_Galle_Road,2026-05-09 00:37:58.157487,59,40,1.48,False,0
J2_Duplication_Road,2026-05-09 00:37:58.162233,87,35,2.49,False,0
J3_Baseline_Road,2026-05-09 00:37:58.162967,61,45,1.36,False,0
J4_Marine_Drive,2026-05-09 00:37:58.163362,37,30,1.23,False,0
J1_Galle_Road,2026-05-09 00:38:00.172022,100,49,2.04,False,0
J2_Duplication_Road,2026-05-09 00:38:00.185423,74,49,1.51,False,0
J3_Baseline_Road,2026-05-09 00:38:00.188299,28,51,0.55,False,0
J4_Marine_Drive,2026-05-09 00:38:00.188833,44,25,1.76,False,0
J1_Galle_Road,2026-05-09 00:38:02.194906,96,42,2.29,False,0
J2_Duplication_Road,2026-05-09 00:38:02.210470,45,22,2.05,False,0
J3_Baseline_Road,2026-05-09 00:38:02.211769,57,38,1.5,False,0
J4_Marine_Drive,2026-05-09 00:38:02.215240,31,40,0.78,False,0
J1_Galle_Road,2026-05-09 00:38:04.222430,69,52,1.33,False,0
J2_Duplication_Road,2026-05-09 00:38:04.234680,58,46,1.26,False,0
J3_Baseline_Road,2026-05-09 00:38:04.235952,69,25,2.76,False,0
J4_Marine_Drive,2026-05-09 00:38:04.236320,70,30,2.33,False,0
J1_Galle_Road,2026-05-09 00:38:06.252975,59,7,8.43,True,0
J2_Duplication_Road,2026-05-09 00:38:06.259386,31,37,0.84,False,0
J3_Baseline_Road,2026-05-09 00:38:06.259907,63,41,1.54,False,0
J4_Marine_Drive,2026-05-09 00:38:06.260256,29,31,0.94,False,0
J1_Galle_Road,2026-05-09 00:38:08.263791,42,20,2.1,False,0
J2_Duplication_Road,2026-05-09 00:38:08.267460,66,15,4.4,False,0
J3_Baseline_Road,2026-05-09 00:38:08.269615,57,58,0.98,False,0
J4_Marine_Drive,2026-05-09 00:38:08.270909,18,44,0.41,False,0
J1_Galle_Road,2026-05-09 00:38:10.274437,101,41,2.46,False,0
J2_Duplication_Road,2026-05-09 00:38:10.276810,89,34,2.62,False,0
J3_Baseline_Road,2026-05-09 00:38:10.277678,59,17,3.47,False,0
J4_Marine_Drive,2026-05-09 00:38:10.278191,44,56,0.79,False,0
J1_Galle_Road,2026-05-09 00:38:12.281559,43,45,0.96,False,0
J2_Duplication_Road,2026-05-09 00:38:12.285831,63,36,1.75,False,0
J3_Baseline_Road,2026-05-09 00:38:12.286213,48,44,1.09,False,0
J4_Marine_Drive,2026-05-09 00:38:12.286420,12,57,0.21,False,0
J1_Galle_Road,2026-05-09 00:38:14.292449,44,52,0.85,False,0
J2_Duplication_Road,2026-05-09 00:38:14.293118,51,31,1.65,False,0
J3_Baseline_Road,2026-05-09 00:38:14.293324,41,52,0.79,False,0
J4_Marine_Drive,2026-05-09 00:38:14.293460,63,55,1.15,False,0
J1_Galle_Road,2026-05-09 00:38:16.296541,50,54,0.93,False,0
J2_Duplication_Road,2026-05-09 00:38:16.297708,48,49,0.98,False,0
J3_Baseline_Road,2026-05-09 00:38:16.298332,46,59,0.78,False,0
J4_Marine_Drive,2026-05-09 00:38:16.302643,12,42,0.29,False,0
J1_Galle_Road,2026-05-09 00:38:18.308039,65,56,1.16,False,0
J2_Duplication_Road,2026-05-09 00:38:18.324177,70,34,2.06,False,0
J3_Baseline_Road,2026-05-09 00:38:18.328513,21,22,0.95,False,0
J4_Marine_Drive,2026-05-09 00:38:18.330028,16,7,2.29,True,0
J1_Galle_Road,2026-05-09 00:38:20.332653,44,4,11.0,True,0
J2_Duplication_Road,2026-05-09 00:38:20.334451,40,51,0.78,False,0
J3_Baseline_Road,2026-05-09 00:38:20.336079,62,52,1.19,False,0
J4_Marine_Drive,2026-05-09 00:38:20.336861,16,21,0.76,False,0
J1_Galle_Road,2026-05-09 00:38:22.342610,67,44,1.52,False,0
J2_Duplication_Road,2026-05-09 00:38:22.350580,64,18,3.56,False,0
J3_Baseline_Road,2026-05-09 00:38:22.351896,60,33,1.82,False,0
J4_Marine_Drive,2026-05-09 00:38:22.353469,46,54,0.85,False,0
J1_Galle_Road,2026-05-09 00:38:24.356740,101,47,2.15,False,0
J2_Duplication_Road,2026-05-09 00:38:24.357450,70,6,11.67,True,0
J3_Baseline_Road,2026-05-09 00:38:24.357717,33,18,1.83,False,0
J4_Marine_Drive,2026-05-09 00:38:24.360302,15,17,0.88,False,0
J1_Galle_Road,2026-05-09 00:38:26.362667,80,17,4.71,False,0
J2_Duplication_Road,2026-05-09 00:38:26.363706,61,9,6.78,True,0
J3_Baseline_Road,2026-05-09 00:38:26.364661,69,36,1.92,False,0
J4_Marine_Drive,2026-05-09 00:38:26.366273,65,3,21.67,True,0
J1_Galle_Road,2026-05-09 00:38:28.369652,101,20,5.05,False,0
J2_Duplication_Road,2026-05-09 00:38:28.371038,67,4,16.75,True,0
J3_Baseline_Road,2026-05-09 00:38:28.371451,48,35,1.37,False,0
J4_Marine_Drive,2026-05-09 00:38:28.371707,39,18,2.17,False,0
J1_Galle_Road,2026-05-09 00:38:30.379640,82,58,1.41,False,0
J2_Duplication_Road,2026-05-09 00:38:30.392964,51,21,2.43,False,0
J3_Baseline_Road,2026-05-09 00:38:30.393362,74,4,18.5,True,0
J4_Marine_Drive,2026-05-09 00:38:30.393543,18,15,1.2,False,0
J1_Galle_Road,2026-05-09 00:38:32.407272,87,35,2.49,False,0
J2_Duplication_Road,2026-05-09 00:38:32.417005,36,16,2.25,False,0
J3_Baseline_Road,2026-05-09 00:38:32.420013,58,48,1.21,False,0
J4_Marine_Drive,2026-05-09 00:38:32.421168,53,56,0.95,False,0
J1_Galle_Road,2026-05-09 00:38:34.439799,82,60,1.37,False,0
J2_Duplication_Road,2026-05-09 00:38:34.449218,30,24,1.25,False,0
J3_Baseline_Road,2026-05-09 00:38:34.453490,31,5,6.2,True,0
J4_Marine_Drive,2026-05-09 00:38:34.454607,17,34,0.5,False,0
J1_Galle_Road,2026-05-09 00:38:36.471446,67,16,4.19,False,0
J2_Duplication_Road,2026-05-09 00:38:36.488303,42,53,0.79,False,0
J3_Baseline_Road,2026-05-09 00:38:36.488942,54,46,1.17,False,0
J1_Galle_Road,2026-05-09 00:39:10.955568,57,60,0.95,False,0
J2_Duplication_Road,2026-05-09 00:39:10.957272,60,3,20.0,True,0
J3_Baseline_Road,2026-05-09 00:39:10.957811,19,31,0.61,False,0
J4_Marine_Drive,2026-05-09 00:39:10.959049,64,52,1.23,False,0
J1_Galle_Road,2026-05-09 00:39:12.961564,79,40,1.98,False,0
J2_Duplication_Road,2026-05-09 00:39:12.962951,85,19,4.47,False,0
J3_Baseline_Road,2026-05-09 00:39:12.964377,37,44,0.84,False,0
J4_Marine_Drive,2026-05-09 00:39:12.964816,34,23,1.48,False,0
J1_Galle_Road,2026-05-09 00:39:14.966907,55,25,2.2,False,0
J2_Duplication_Road,2026-05-09 00:39:14.968264,86,57,1.51,False,0
J3_Baseline_Road,2026-05-09 00:39:14.968717,77,39,1.97,False,0
J4_Marine_Drive,2026-05-09 00:39:14.969989,51,56,0.91,False,0
J1_Galle_Road,2026-05-09 00:39:16.972847,83,50,1.66,False,0
J2_Duplication_Road,2026-05-09 00:39:16.974275,76,25,3.04,False,0
J3_Baseline_Road,2026-05-09 00:39:16.974964,39,4,9.75,True,0
J4_Marine_Drive,2026-05-09 00:39:16.975519,55,24,2.29,False,0
J1_Galle_Road,2026-05-09 00:39:18.979484,98,25,3.92,False,0
J2_Duplication_Road,2026-05-09 00:39:18.980969,42,4,10.5,True,0
J3_Baseline_Road,2026-05-09 00:39:18.981491,47,34,1.38,False,0
J4_Marine_Drive,2026-05-09 00:39:18.981774,53,17,3.12,False,0
J1_Galle_Road,2026-05-09 00:39:20.985601,79,46,1.72,False,0
J2_Duplication_Road,2026-05-09 00:39:20.987070,57,7,8.14,True,0
J3_Baseline_Road,2026-05-09 00:39:20.988326,30,55,0.55,False,0
J4_Marine_Drive,2026-05-09 00:39:20.989124,68,38,1.79,False,0
J1_Galle_Road,2026-05-09 00:39:22.992851,76,50,1.52,False,0
J2_Duplication_Road,2026-05-09 00:39:22.993260,73,4,18.25,True,0
J3_Baseline_Road,2026-05-09 00:39:22.993361,65,22,2.95,False,0
J4_Marine_Drive,2026-05-09 00:39:22.993465,14,42,0.33,False,0
J1_Galle_Road,2026-05-09 00:39:24.996867,102,6,17.0,True,0
J2_Duplication_Road,2026-05-09 00:39:24.997868,52,17,3.06,False,0
J3_Baseline_Road,2026-05-09 00:39:24.998520,34,18,1.89,False,0
J4_Marine_Drive,2026-05-09 00:39:25.001863,18,23,0.78,False,0
J1_Galle_Road,2026-05-09 00:39:27.006882,91,57,1.6,False,0
J2_Duplication_Road,2026-05-09 00:39:27.007636,31,39,0.79,False,0
J3_Baseline_Road,2026-05-09 00:39:27.007979,28,21,1.33,False,0
J4_Marine_Drive,2026-05-09 00:39:27.009320,21,18,1.17,False,0
J1_Galle_Road,2026-05-09 00:39:29.010755,101,37,2.73,False,0
J2_Duplication_Road,2026-05-09 00:39:29.012552,31,6,5.17,True,0
J3_Baseline_Road,2026-05-09 00:39:29.013136,47,15,3.13,False,0
J4_Marine_Drive,2026-05-09 00:39:29.013485,28,21,1.33,False,0
J1_Galle_Road,2026-05-09 00:39:31.017183,78,18,4.33,False,0
J2_Duplication_Road,2026-05-09 00:39:31.018715,50,15,3.33,False,0
J3_Baseline_Road,2026-05-09 00:39:31.020083,28,42,0.67,False,0
J4_Marine_Drive,2026-05-09 00:39:31.021239,10,38,0.26,False,0
J1_Galle_Road,2026-05-09 00:39:33.022741,89,19,4.68,False,0
J2_Duplication_Road,2026-05-09 00:39:33.023151,77,32,2.41,False,0
J3_Baseline_Road,2026-05-09 00:39:33.023917,21,9,2.33,True,0
J4_Marine_Drive,2026-05-09 00:39:33.025031,55,21,2.62,False,0
J1_Galle_Road,2026-05-09 00:39:35.026707,54,30,1.8,False,0
J2_Duplication_Road,2026-05-09 00:39:35.027109,58,44,1.32,False,0
J3_Baseline_Road,2026-05-09 00:39:35.027253,72,50,1.44,False,0
J4_Marine_Drive,2026-05-09 00:39:35.027400,10,38,0.26,False,0
J1_Galle_Road,2026-05-09 00:39:37.020697,75,3,25.0,True,0
J2_Duplication_Road,2026-05-09 00:39:37.021858,55,32,1.72,False,0
J3_Baseline_Road,2026-05-09 00:39:37.023478,25,47,0.53,False,0
J4_Marine_Drive,2026-05-09 00:39:37.024112,25,32,0.78,False,0
J1_Galle_Road,2026-05-09 00:39:39.036252,55,33,1.67,False,0
J1_Galle_Road,2026-05-09 00:39:43.172857,71,55,1.29,False,0
J2_Duplication_Road,2026-05-09 00:39:43.204458,53,56,0.95,False,0
J3_Baseline_Road,2026-05-09 00:39:43.205924,19,8,2.38,True,0
J4_Marine_Drive,2026-05-09 00:39:43.208892,33,6,5.5,True,0
J1_Galle_Road,2026-05-09 00:39:45.347238,95,60,1.58,False,0
J2_Duplication_Road,2026-05-09 00:39:45.863915,46,45,1.02,False,0
J3_Baseline_Road,2026-05-09 00:39:46.601402,38,45,0.84,False,0
J4_Marine_Drive,2026-05-09 00:39:47.876311,26,35,0.74,False,0
J1_Galle_Road,2026-05-09 00:39:51.007347,75,34,2.21,False,0
J2_Duplication_Road,2026-05-09 00:39:51.844622,83,47,1.77,False,0
J3_Baseline_Road,2026-05-09 00:39:52.083538,48,35,1.37,False,0
J4_Marine_Drive,2026-05-09 00:39:52.279738,49,32,1.53,False,0
J1_Galle_Road,2026-05-09 00:39:54.488243,99,44,2.25,False,0
J2_Duplication_Road,2026-05-09 00:39:54.706142,37,50,0.74,False,0
J3_Baseline_Road,2026-05-09 00:39:54.831582,48,15,3.2,False,0
J4_Marine_Drive,2026-05-09 00:39:55.072940,28,32,0.88,False,0
J1_Galle_Road,2026-05-09 00:39:57.340594,64,40,1.6,False,0
J2_Duplication_Road,2026-05-09 00:39:57.426407,47,46,1.02,False,0
J3_Baseline_Road,2026-05-09 00:39:57.454423,42,21,2.0,False,0
J4_Marine_Drive,2026-05-09 00:39:57.454809,65,34,1.91,False,0
J1_Galle_Road,2026-05-09 00:39:59.512443,46,41,1.12,False,0
J2_Duplication_Road,2026-05-09 00:39:59.697517,78,9,8.67,True,0
J3_Baseline_Road,2026-05-09 00:39:59.718319,52,18,2.89,False,0
J4_Marine_Drive,2026-05-09 00:39:59.718634,11,51,0.22,False,0
J1_Galle_Road,2026-05-09 00:40:01.823957,63,5,12.6,True,0
J2_Duplication_Road,2026-05-09 00:40:01.991456,68,47,1.45,False,0
J3_Baseline_Road,2026-05-09 00:40:02.151579,68,55,1.24,False,0
J4_Marine_Drive,2026-05-09 00:40:03.019342,59,30,1.97,False,0
J1_Galle_Road,2026-05-09 00:40:06.462820,90,52,1.73,False,0
J2_Duplication_Road,2026-05-09 00:40:07.153781,40,5,8.0,True,0
J3_Baseline_Road,2026-05-09 00:40:07.566702,21,22,0.95,False,0
J4_Marine_Drive,2026-05-09 00:40:07.658365,22,34,0.65,False,0
J1_Galle_Road,2026-05-09 00:40:09.812157,101,25,4.04,False,0
J2_Duplication_Road,2026-05-09 00:40:10.465103,33,6,5.5,True,0
J3_Baseline_Road,2026-05-09 00:40:10.958666,19,46,0.41,False,0
J4_Marine_Drive,2026-05-09 00:40:11.392939,26,40,0.65,False,0
J1_Galle_Road,2026-05-09 00:40:14.082589,60,56,1.07,False,0
J2_Duplication_Road,2026-05-09 00:40:15.876311,45,20,2.25,False,0
J3_Baseline_Road,2026-05-09 00:40:16.058373,36,40,0.9,False,0
J4_Marine_Drive,2026-05-09 00:40:16.068635,43,32,1.34,False,0
J1_Galle_Road,2026-05-09 00:40:18.117121,66,37,1.78,False,0
J2_Duplication_Road,2026-05-09 00:40:18.208131,69,51,1.35,False,0
J3_Baseline_Road,2026-05-09 00:40:18.219439,57,59,0.97,False,0
J4_Marine_Drive,2026-05-09 00:40:18.220078,48,16,3.0,False,0
J1_Galle_Road,2026-05-09 00:40:20.227279,80,49,1.63,False,0
J2_Duplication_Road,2026-05-09 00:40:20.250019,77,23,3.35,False,0
J3_Baseline_Road,2026-05-09 00:40:20.251379,40,9,4.44,True,0
J4_Marine_Drive,2026-05-09 00:40:20.253345,53,49,1.08,False,0
J1_Galle_Road,2026-05-09 00:40:22.236371,90,4,22.5,True,0
J2_Duplication_Road,2026-05-09 00:40:22.240781,71,22,3.23,False,0
J3_Baseline_Road,2026-05-09 00:40:22.243765,54,20,2.7,False,0
J4_Marine_Drive,2026-05-09 00:40:22.244057,65,17,3.82,False,0
J1_Galle_Road,2026-05-09 00:40:24.245934,56,55,1.02,False,0
J2_Duplication_Road,2026-05-09 00:40:24.247482,79,21,3.76,False,0
J3_Baseline_Road,2026-05-09 00:40:24.249109,27,54,0.5,False,0
J4_Marine_Drive,2026-05-09 00:40:24.249996,56,60,0.93,False,0
J1_Galle_Road,2026-05-09 00:40:26.252266,66,7,9.43,True,0
J2_Duplication_Road,2026-05-09 00:40:26.252718,64,15,4.27,False,0
J3_Baseline_Road,2026-05-09 00:40:26.252886,73,25,2.92,False,0
J4_Marine_Drive,2026-05-09 00:40:26.252993,19,32,0.59,False,0
J1_Galle_Road,2026-05-09 00:40:28.255280,67,36,1.86,False,0
J2_Duplication_Road,2026-05-09 00:40:28.256373,54,57,0.95,False,0
J3_Baseline_Road,2026-05-09 00:40:28.256882,18,24,0.75,False,0
J4_Marine_Drive,2026-05-09 00:40:28.258103,47,51,0.92,False,0
J1_Galle_Road,2026-05-09 00:40:30.260355,61,22,2.77,False,0
J2_Duplication_Road,2026-05-09 00:40:30.262716,45,38,1.18,False,0
J3_Baseline_Road,2026-05-09 00:40:30.264496,41,20,2.05,False,0
J4_Marine_Drive,2026-05-09 00:40:30.268629,55,56,0.98,False,0
J1_Galle_Road,2026-05-09 00:40:32.270932,59,31,1.9,False,0
J2_Duplication_Road,2026-05-09 00:40:32.272514,70,7,10.0,True,0
J3_Baseline_Road,2026-05-09 00:40:32.274231,34,34,1.0,False,0
J4_Marine_Drive,2026-05-09 00:40:32.274696,14,43,0.33,False,0
J1_Galle_Road,2026-05-09 00:40:34.276033,98,36,2.72,False,0
J2_Duplication_Road,2026-05-09 00:40:34.278249,68,47,1.45,False,0
J3_Baseline_Road,2026-05-09 00:40:34.282351,68,9,7.56,True,0
J4_Marine_Drive,2026-05-09 00:40:34.285832,37,40,0.93,False,0
J1_Galle_Road,2026-05-09 00:40:36.293864,58,19,3.05,False,0
J2_Duplication_Road,2026-05-09 00:40:36.294496,42,56,0.75,False,0
J3_Baseline_Road,2026-05-09 00:40:36.296302,36,5,7.2,True,0
J4_Marine_Drive,2026-05-09 00:40:36.297897,62,33,1.88,False,0
J1_Galle_Road,2026-05-09 00:40:38.299171,94,58,1.62,False,0
J2_Duplication_Road,2026-05-09 00:40:38.299828,31,17,1.82,False,0
J3_Baseline_Road,2026-05-09 00:40:38.301540,33,60,0.55,False,0
J4_Marine_Drive,2026-05-09 00:40:38.304765,27,41,0.66,False,0
J1_Galle_Road,2026-05-09 00:40:40.307557,55,21,2.62,False,0
J2_Duplication_Road,2026-05-09 00:40:40.309001,81,9,9.0,True,0
J3_Baseline_Road,2026-05-09 00:40:40.309459,22,44,0.5,False,0
J4_Marine_Drive,2026-05-09 00:40:40.309692,14,31,0.45,False,0
J1_Galle_Road,2026-05-09 00:40:42.312025,57,30,1.9,False,0
J2_Duplication_Road,2026-05-09 00:40:42.313653,85,8,10.62,True,0
J3_Baseline_Road,2026-05-09 00:40:42.314143,46,20,2.3,False,0
J4_Marine_Drive,2026-05-09 00:40:42.314410,42,16,2.62,False,0
J1_Galle_Road,2026-05-09 00:40:44.315682,65,37,1.76,False,0
J2_Duplication_Road,2026-05-09 00:40:44.317909,41,16,2.56,False,0
J3_Baseline_Road,2026-05-09 00:40:44.318250,42,15,2.8,False,0
J4_Marine_Drive,2026-05-09 00:40:44.318430,67,36,1.86,False,0
J1_Galle_Road,2026-05-09 00:40:46.319135,89,56,1.59,False,0
J2_Duplication_Road,2026-05-09 00:40:46.319932,67,45,1.49,False,0
J3_Baseline_Road,2026-05-09 00:40:46.320288,66,21,3.14,False,0
J4_Marine_Drive,2026-05-09 00:40:46.321635,60,31,1.94,False,0
J1_Galle_Road,2026-05-09 00:40:48.330133,43,16,2.69,False,0
J2_Duplication_Road,2026-05-09 00:40:48.344637,71,59,1.2,False,0
J3_Baseline_Road,2026-05-09 00:40:48.345045,62,4,15.5,True,0
J4_Marine_Drive,2026-05-09 00:40:48.345222,34,46,0.74,False,0
J1_Galle_Road,2026-05-09 00:40:50.347218,62,5,12.4,True,0
J2_Duplication_Road,2026-05-09 00:40:50.350421,63,4,15.75,True,0
J3_Baseline_Road,2026-05-09 00:40:50.353195,38,30,1.27,False,0
J4_Marine_Drive,2026-05-09 00:40:50.353745,67,19,3.53,False,0
J1_Galle_Road,2026-05-09 00:40:52.355200,48,52,0.92,False,0
J2_Duplication_Road,2026-05-09 00:40:52.365634,70,43,1.63,False,0
J3_Baseline_Road,2026-05-09 00:40:52.370880,76,21,3.62,False,0
J4_Marine_Drive,2026-05-09 00:40:52.373397,38,51,0.75,False,0
J1_Galle_Road,2026-05-09 00:40:54.377618,94,5,18.8,True,0
J2_Duplication_Road,2026-05-09 00:40:54.380640,39,7,5.57,True,0
J3_Baseline_Road,2026-05-09 00:40:54.383076,66,3,22.0,True,0
J4_Marine_Drive,2026-05-09 00:40:54.383894,10,58,0.17,False,0
J1_Galle_Road,2026-05-09 00:40:56.385421,81,17,4.76,False,0
J2_Duplication_Road,2026-05-09 00:40:56.391920,35,3,11.67,True,0
J3_Baseline_Road,2026-05-09 00:40:56.397843,33,17,1.94,False,0
J4_Marine_Drive,2026-05-09 00:40:56.408941,54,37,1.46,False,0
J1_Galle_Road,2026-05-09 00:40:58.412817,94,22,4.27,False,0
J2_Duplication_Road,2026-05-09 00:40:58.417467,36,40,0.9,False,0
J3_Baseline_Road,2026-05-09 00:40:58.418464,70,7,10.0,True,0
J4_Marine_Drive,2026-05-09 00:40:58.418835,62,56,1.11,False,0
J1_Galle_Road,2026-05-09 00:41:00.420824,56,7,8.0,True,0
J2_Duplication_Road,2026-05-09 00:41:00.421215,47,6,7.83,True,0
J3_Baseline_Road,2026-05-09 00:41:00.421356,77,18,4.28,False,0
J4_Marine_Drive,2026-05-09 00:41:00.421511,11,45,0.24,False,0
J1_Galle_Road,2026-05-09 00:41:02.424151,75,7,10.71,True,0
J2_Duplication_Road,2026-05-09 00:41:02.424596,88,19,4.63,False,0
J3_Baseline_Road,2026-05-09 00:41:02.424823,74,6,12.33,True,0
J4_Marine_Drive,2026-05-09 00:41:02.426854,44,6,7.33,True,0
J1_Galle_Road,2026-05-09 00:41:04.428849,71,43,1.65,False,0
J2_Duplication_Road,2026-05-09 00:41:04.429705,80,7,11.43,True,0
J3_Baseline_Road,2026-05-09 00:41:04.430040,74,45,1.64,False,0
J4_Marine_Drive,2026-05-09 00:41:04.430355,30,53,0.57,False,0
J1_Galle_Road,2026-05-09 00:41:06.432812,47,48,0.98,False,0
J2_Duplication_Road,2026-05-09 00:41:06.433965,86,53,1.62,False,0
J3_Baseline_Road,2026-05-09 00:41:06.434545,63,55,1.15,False,0
J4_Marine_Drive,2026-05-09 00:41:06.434856,38,42,0.9,False,0
J1_Galle_Road,2026-05-09 00:41:08.437336,44,20,2.2,False,0
J2_Duplication_Road,2026-05-09 00:41:08.438000,60,7,8.57,True,0
J3_Baseline_Road,2026-05-09 00:41:08.438845,39,38,1.03,False,0
J4_Marine_Drive,2026-05-09 00:41:08.439153,12,34,0.35,False,0
J1_Galle_Road,2026-05-09 00:41:10.441549,88,40,2.2,False,0
J2_Duplication_Road,2026-05-09 00:41:10.452849,52,6,8.67,True,0
J3_Baseline_Road,2026-05-09 00:41:10.453455,64,39,1.64,False,0
J4_Marine_Drive,2026-05-09 00:41:10.453779,25,42,0.6,False,0
J1_Galle_Road,2026-05-09 00:41:12.454263,49,38,1.29,False,0
J2_Duplication_Road,2026-05-09 00:41:12.455555,32,5,6.4,True,0
J3_Baseline_Road,2026-05-09 00:41:12.456605,75,57,1.32,False,0
J4_Marine_Drive,2026-05-09 00:41:12.457879,51,60,0.85,False,0
J1_Galle_Road,2026-05-09 00:41:14.460365,87,39,2.23,False,0
J2_Duplication_Road,2026-05-09 00:41:14.462667,78,47,1.66,False,0
J3_Baseline_Road,2026-05-09 00:41:14.463586,25,21,1.19,False,0
J4_Marine_Drive,2026-05-09 00:41:14.464047,60,51,1.18,False,0
J1_Galle_Road,2026-05-09 00:41:16.467783,81,58,1.4,False,0
J2_Duplication_Road,2026-05-09 00:41:16.468804,64,30,2.13,False,0
J3_Baseline_Road,2026-05-09 00:41:16.470430,72,44,1.64,False,0
J4_Marine_Drive,2026-05-09 00:41:16.471030,39,25,1.56,False,0
J1_Galle_Road,2026-05-09 00:41:18.473586,69,43,1.6,False,0
J2_Duplication_Road,2026-05-09 00:41:18.474062,53,43,1.23,False,0
J3_Baseline_Road,2026-05-09 00:41:18.474295,53,42,1.26,False,0
J4_Marine_Drive,2026-05-09 00:41:18.474977,13,32,0.41,False,0
J1_Galle_Road,2026-05-09 00:41:20.477857,42,50,0.84,False,0
J2_Duplication_Road,2026-05-09 00:41:20.479685,56,50,1.12,False,0
J3_Baseline_Road,2026-05-09 00:41:20.483814,57,38,1.5,False,0
J4_Marine_Drive,2026-05-09 00:41:20.484642,22,39,0.56,False,0
J1_Galle_Road,2026-05-09 00:41:22.484933,83,7,11.86,True,0
J2_Duplication_Road,2026-05-09 00:41:22.487020,70,57,1.23,False,0
J3_Baseline_Road,2026-05-09 00:41:22.487450,75,18,4.17,False,0
J4_Marine_Drive,2026-05-09 00:41:22.487706,38,23,1.65,False,0
J1_Galle_Road,2026-05-09 00:41:24.490731,61,50,1.22,False,0
J2_Duplication_Road,2026-05-09 00:41:24.493155,74,30,2.47,False,0
J3_Baseline_Road,2026-05-09 00:41:24.494789,78,46,1.7,False,0
J4_Marine_Drive,2026-05-09 00:41:24.495440,36,58,0.62,False,0
J1_Galle_Road,2026-05-09 00:41:26.499564,47,21,2.24,False,0
J2_Duplication_Road,2026-05-09 00:41:26.500542,81,49,1.65,False,0
J3_Baseline_Road,2026-05-09 00:41:26.501027,18,19,0.95,False,0
J4_Marine_Drive,2026-05-09 00:41:26.501366,19,18,1.06,False,0
J1_Galle_Road,2026-05-09 00:41:28.506049,54,40,1.35,False,0
J2_Duplication_Road,2026-05-09 00:41:28.506915,61,37,1.65,False,0
J3_Baseline_Road,2026-05-09 00:41:28.507366,78,36,2.17,False,0
J4_Marine_Drive,2026-05-09 00:41:28.508350,26,8,3.25,True,0
J1_Galle_Road,2026-05-09 00:41:30.512015,47,49,0.96,False,0
J2_Duplication_Road,2026-05-09 00:41:30.513464,73,21,3.48,False,0
J3_Baseline_Road,2026-05-09 00:41:30.515582,37,15,2.47,False,0
J4_Marine_Drive,2026-05-09 00:41:30.518054,14,24,0.58,False,0
J1_Galle_Road,2026-05-09 00:41:32.520834,78,39,2.0,False,0
J2_Duplication_Road,2026-05-09 00:41:32.522151,67,59,1.14,False,0
J3_Baseline_Road,2026-05-09 00:41:32.523936,75,49,1.53,False,0
J4_Marine_Drive,2026-05-09 00:41:32.526093,53,43,1.23,False,0
J1_Galle_Road,2026-05-09 00:41:34.529582,77,51,1.51,False,0
J2_Duplication_Road,2026-05-09 00:41:34.530684,83,5,16.6,True,0
J3_Baseline_Road,2026-05-09 00:41:34.530987,27,40,0.68,False,0
J4_Marine_Drive,2026-05-09 00:41:34.531173,66,31,2.13,False,0
J1_Galle_Road,2026-05-09 00:41:36.541380,62,8,7.75,True,0
J2_Duplication_Road,2026-05-09 00:41:36.544831,63,46,1.37,False,0
J3_Baseline_Road,2026-05-09 00:41:36.547186,26,38,0.68,False,0
J4_Marine_Drive,2026-05-09 00:41:36.547766,58,37,1.57,False,0
J1_Galle_Road,2026-05-09 00:41:38.550944,60,30,2.0,False,0
J2_Duplication_Road,2026-05-09 00:41:38.551655,50,50,1.0,False,0
J3_Baseline_Road,2026-05-09 00:41:38.551936,65,19,3.42,False,0
J4_Marine_Drive,2026-05-09 00:41:38.552116,52,17,3.06,False,0
J1_Galle_Road,2026-05-09 00:41:40.554352,63,3,21.0,True,0
J2_Duplication_Road,2026-05-09 00:41:40.557427,51,59,0.86,False,0
J3_Baseline_Road,2026-05-09 00:41:40.558358,45,49,0.92,False,0
J4_Marine_Drive,2026-05-09 00:41:40.559803,61,17,3.59,False,0
J1_Galle_Road,2026-05-09 00:41:42.562639,79,35,2.26,False,0
J2_Duplication_Road,2026-05-09 00:41:42.563587,47,54,0.87,False,0
J3_Baseline_Road,2026-05-09 00:41:42.565923,37,59,0.63,False,0
J4_Marine_Drive,2026-05-09 00:41:42.566427,65,46,1.41,False,0
J1_Galle_Road,2026-05-09 00:41:44.570339,82,5,16.4,True,0
J2_Duplication_Road,2026-05-09 00:41:44.572872,75,5,15.0,True,0
J3_Baseline_Road,2026-05-09 00:41:44.574687,48,53,0.91,False,0
J4_Marine_Drive,2026-05-09 00:41:44.575261,54,9,6.0,True,0
J1_Galle_Road,2026-05-09 00:41:46.576712,100,32,3.12,False,0
J2_Duplication_Road,2026-05-09 00:41:46.582357,65,5,13.0,True,0
J3_Baseline_Road,2026-05-09 00:41:46.587782,68,16,4.25,False,0
J4_Marine_Drive,2026-05-09 00:41:46.588375,67,40,1.68,False,0
J1_Galle_Road,2026-05-09 00:41:48.590970,96,15,6.4,False,0
J2_Duplication_Road,2026-05-09 00:41:48.592579,69,58,1.19,False,0
J3_Baseline_Road,2026-05-09 00:41:48.593116,31,59,0.53,False,0
