sensor_id,event_time,vehicle_count,avg_speed,congestion_index,traffic_status,hour_of_day
J1_Galle_Road,2026-02-10 03:40:03.544547,62,17,3.65,,3
J2_Duplication_Road,2026-02-10 03:40:03.545895,56,16,3.5,,3
J3_Baseline_Road,2026-02-10 03:40:03.546254,68,36,1.89,,3
J4_Marine_Drive,2026-02-10 03:40:03.546485,18,20,0.9,,3
J1_Galle_Road,2026-02-10 03:40:05.548320,100,59,1.69,,3
J2_Duplication_Road,2026-02-10 03:40:05.549474,67,46,1.46,,3
J3_Baseline_Road,2026-02-10 03:40:05.550407,33,38,0.87,,3
J4_Marine_Drive,2026-02-10 03:40:05.550865,18,47,0.38,,3
J1_Galle_Road,2026-02-10 03:40:07.553674,51,21,2.43,,3
J2_Duplication_Road,2026-02-10 03:40:07.555670,85,18,4.72,,3
J3_Baseline_Road,2026-02-10 03:40:07.558131,62,42,1.48,,3
J4_Marine_Drive,2026-02-10 03:40:07.558886,38,59,0.64,,3
J1_Galle_Road,2026-02-10 03:40:11.565254,97,58,1.67,,3
J2_Duplication_Road,2026-02-10 03:40:11.566789,52,34,1.53,,3
J3_Baseline_Road,2026-02-10 03:40:11.567407,55,55,1.0,,3
J4_Marine_Drive,2026-02-10 03:40:11.567818,19,52,0.37,,3
J1_Galle_Road,2026-02-10 03:40:13.570368,78,43,1.81,,3
J2_Duplication_Road,2026-02-10 03:40:13.571890,30,59,0.51,,3
J3_Baseline_Road,2026-02-10 03:40:13.572550,44,53,0.83,,3
J4_Marine_Drive,2026-02-10 03:40:13.574092,35,22,1.59,,3
J1_Galle_Road,2026-02-10 03:40:15.572006,71,31,2.29,,3
J2_Duplication_Road,2026-02-10 03:40:15.572830,63,42,1.5,,3
J3_Baseline_Road,2026-02-10 03:40:15.573149,45,40,1.12,,3
J4_Marine_Drive,2026-02-10 03:40:15.573561,68,24,2.83,,3
J1_Galle_Road,2026-02-10 03:40:17.578119,66,31,2.13,,3
J2_Duplication_Road,2026-02-10 03:40:17.578761,44,18,2.44,,3
J3_Baseline_Road,2026-02-10 03:40:17.578982,57,25,2.28,,3
J4_Marine_Drive,2026-02-10 03:40:17.579214,67,53,1.26,,3
J1_Galle_Road,2026-02-10 03:40:19.584090,50,48,1.04,,3
J2_Duplication_Road,2026-02-10 03:40:19.584925,84,32,2.62,,3
J3_Baseline_Road,2026-02-10 03:40:19.585258,19,48,0.4,,3
J4_Marine_Drive,2026-02-10 03:40:19.585565,26,30,0.87,,3
J1_Galle_Road,2026-02-10 03:40:21.588082,62,38,1.63,,3
J2_Duplication_Road,2026-02-10 03:40:21.588848,69,41,1.68,,3
J3_Baseline_Road,2026-02-10 03:40:21.589160,77,49,1.57,,3
J4_Marine_Drive,2026-02-10 03:40:21.589532,65,44,1.48,,3
J1_Galle_Road,2026-02-10 03:40:23.592204,48,58,0.83,,3
J2_Duplication_Road,2026-02-10 03:40:23.594010,89,55,1.62,,3
J3_Baseline_Road,2026-02-10 03:40:23.596120,31,40,0.78,,3
J4_Marine_Drive,2026-02-10 03:40:23.597037,68,44,1.55,,3
J1_Galle_Road,2026-02-10 03:40:25.600980,78,34,2.29,,3
J2_Duplication_Road,2026-02-10 03:40:25.601803,86,54,1.59,,3
J3_Baseline_Road,2026-02-10 03:40:25.602665,72,51,1.41,,3
J4_Marine_Drive,2026-02-10 03:40:25.603147,30,49,0.61,,3
J1_Galle_Road,2026-02-10 03:40:27.605643,42,33,1.27,,3
J2_Duplication_Road,2026-02-10 03:40:27.606408,80,15,5.33,,3
J3_Baseline_Road,2026-02-10 03:40:27.606557,28,39,0.72,,3
J4_Marine_Drive,2026-02-10 03:40:27.606675,34,58,0.59,,3
J1_Galle_Road,2026-02-10 03:40:29.609736,77,36,2.14,,3
J2_Duplication_Road,2026-02-10 03:40:29.611799,64,4,16.0,,3
J3_Baseline_Road,2026-02-10 03:40:29.612566,62,48,1.29,,3
J4_Marine_Drive,2026-02-10 03:40:29.614994,39,56,0.7,,3
J1_Galle_Road,2026-02-10 03:40:31.617779,88,21,4.19,,3
J2_Duplication_Road,2026-02-10 03:40:31.618908,44,9,4.89,,3
J3_Baseline_Road,2026-02-10 03:40:31.619252,35,56,0.62,,3
J4_Marine_Drive,2026-02-10 03:40:31.621565,67,7,9.57,,3
J1_Galle_Road,2026-02-10 03:40:33.625107,91,18,5.06,,3
J2_Duplication_Road,2026-02-10 03:40:33.626981,36,44,0.82,,3
J3_Baseline_Road,2026-02-10 03:40:33.627664,28,51,0.55,,3
J4_Marine_Drive,2026-02-10 03:40:33.628100,51,25,2.04,,3
J1_Galle_Road,2026-02-10 03:40:35.628877,61,22,2.77,,3
J2_Duplication_Road,2026-02-10 03:40:35.630145,53,8,6.62,,3
J3_Baseline_Road,2026-02-10 03:40:35.631284,51,18,2.83,,3
J4_Marine_Drive,2026-02-10 03:40:35.631749,44,39,1.13,,3
J1_Galle_Road,2026-02-10 03:40:37.634490,100,30,3.33,,3
J2_Duplication_Road,2026-02-10 03:40:37.636201,37,57,0.65,,3
J3_Baseline_Road,2026-02-10 03:40:37.636744,55,23,2.39,,3
J4_Marine_Drive,2026-02-10 03:40:37.637087,57,23,2.48,,3
J1_Galle_Road,2026-02-10 03:40:39.640657,48,17,2.82,,3
J2_Duplication_Road,2026-02-10 03:40:39.642680,30,4,7.5,,3
J3_Baseline_Road,2026-02-10 03:40:39.643071,32,16,2.0,,3
J4_Marine_Drive,2026-02-10 03:40:39.643282,52,15,3.47,,3
J1_Galle_Road,2026-02-10 03:40:41.645737,79,43,1.84,,3
J2_Duplication_Road,2026-02-10 03:40:41.647481,89,24,3.71,,3
J3_Baseline_Road,2026-02-10 03:40:41.648119,69,54,1.28,,3
J4_Marine_Drive,2026-02-10 03:40:41.648797,11,7,1.57,,3
J1_Galle_Road,2026-02-10 03:40:43.651861,102,9,11.33,,3
J2_Duplication_Road,2026-02-10 03:40:43.654835,80,43,1.86,,3
J3_Baseline_Road,2026-02-10 03:40:43.655648,76,3,25.33,,3
J4_Marine_Drive,2026-02-10 03:40:43.656006,33,17,1.94,,3
J1_Galle_Road,2026-02-10 03:40:45.655975,88,53,1.66,,3
J2_Duplication_Road,2026-02-10 03:40:45.658039,40,37,1.08,,3
J3_Baseline_Road,2026-02-10 03:40:45.659177,73,32,2.28,,3
J4_Marine_Drive,2026-02-10 03:40:45.659988,64,9,7.11,,3
J1_Galle_Road,2026-02-10 03:40:47.662889,65,16,4.06,,3
J2_Duplication_Road,2026-02-10 03:40:47.663803,58,40,1.45,,3
J3_Baseline_Road,2026-02-10 03:40:47.665578,60,9,6.67,,3
J4_Marine_Drive,2026-02-10 03:40:47.666828,19,59,0.32,,3
J1_Galle_Road,2026-02-10 03:40:49.670524,85,53,1.6,,3
J2_Duplication_Road,2026-02-10 03:40:49.671654,37,25,1.48,,3
J3_Baseline_Road,2026-02-10 03:40:49.672020,59,18,3.28,,3
J4_Marine_Drive,2026-02-10 03:40:49.672362,43,59,0.73,,3
J1_Galle_Road,2026-02-10 03:40:51.674843,98,59,1.66,,3
J2_Duplication_Road,2026-02-10 03:40:51.675769,88,59,1.49,,3
J3_Baseline_Road,2026-02-10 03:40:51.676655,64,17,3.76,,3
J4_Marine_Drive,2026-02-10 03:40:51.677825,46,34,1.35,,3
J1_Galle_Road,2026-02-10 03:40:53.679897,88,3,29.33,,3
J2_Duplication_Road,2026-02-10 03:40:53.681710,70,34,2.06,,3
J3_Baseline_Road,2026-02-10 03:40:53.682357,58,46,1.26,,3
J4_Marine_Drive,2026-02-10 03:40:53.683914,41,57,0.72,,3
J1_Galle_Road,2026-02-10 03:40:55.687776,89,51,1.75,,3
J2_Duplication_Road,2026-02-10 03:40:55.688730,73,56,1.3,,3
J3_Baseline_Road,2026-02-10 03:40:55.689771,71,42,1.69,,3
J4_Marine_Drive,2026-02-10 03:40:55.691188,34,15,2.27,,3
J1_Galle_Road,2026-02-10 03:40:57.694974,94,43,2.19,,3
J2_Duplication_Road,2026-02-10 03:40:57.695496,86,20,4.3,,3
J3_Baseline_Road,2026-02-10 03:40:57.696274,47,5,9.4,,3
J4_Marine_Drive,2026-02-10 03:40:57.696551,53,54,0.98,,3
J1_Galle_Road,2026-02-10 03:40:59.698893,68,45,1.51,,3
J2_Duplication_Road,2026-02-10 03:40:59.699445,75,42,1.79,,3
J3_Baseline_Road,2026-02-10 03:40:59.700643,22,24,0.92,,3
J4_Marine_Drive,2026-02-10 03:40:59.701383,16,50,0.32,,3
J1_Galle_Road,2026-02-10 03:41:01.705029,43,30,1.43,,3
J2_Duplication_Road,2026-02-10 03:41:01.705774,37,30,1.23,,3
J3_Baseline_Road,2026-02-10 03:41:01.706380,34,7,4.86,,3
J4_Marine_Drive,2026-02-10 03:41:01.706790,34,47,0.72,,3
J1_Galle_Road,2026-02-10 03:41:03.709359,47,58,0.81,,3
J2_Duplication_Road,2026-02-10 03:41:03.710767,69,40,1.73,,3
J3_Baseline_Road,2026-02-10 03:41:03.711237,63,53,1.19,,3
J4_Marine_Drive,2026-02-10 03:41:03.712583,65,59,1.1,,3
J1_Galle_Road,2026-02-10 03:41:05.716120,46,49,0.94,,3
J2_Duplication_Road,2026-02-10 03:41:05.717889,83,16,5.19,,3
J3_Baseline_Road,2026-02-10 03:41:05.718397,77,17,4.53,,3
J4_Marine_Drive,2026-02-10 03:41:05.718704,59,31,1.9,,3
J1_Galle_Road,2026-02-10 03:41:07.721287,77,40,1.93,,3
J2_Duplication_Road,2026-02-10 03:41:07.722125,77,20,3.85,,3
J3_Baseline_Road,2026-02-10 03:41:07.723596,31,58,0.53,,3
J4_Marine_Drive,2026-02-10 03:41:07.724284,10,58,0.17,,3
J1_Galle_Road,2026-02-10 03:41:09.728811,63,15,4.2,,3
J2_Duplication_Road,2026-02-10 03:41:09.730430,35,49,0.71,,3
J3_Baseline_Road,2026-02-10 03:41:09.731203,19,41,0.46,,3
J4_Marine_Drive,2026-02-10 03:41:09.733163,55,30,1.83,,3
J1_Galle_Road,2026-02-10 03:41:11.734207,55,43,1.28,,3
J2_Duplication_Road,2026-02-10 03:41:11.735920,30,9,3.33,,3
J3_Baseline_Road,2026-02-10 03:41:11.736422,41,16,2.56,,3
J4_Marine_Drive,2026-02-10 03:41:11.736671,17,22,0.77,,3
J1_Galle_Road,2026-02-10 03:41:13.740193,92,30,3.07,,3
J2_Duplication_Road,2026-02-10 03:41:13.741782,59,5,11.8,,3
J3_Baseline_Road,2026-02-10 03:41:13.742195,19,56,0.34,,3
J4_Marine_Drive,2026-02-10 03:41:13.743736,64,9,7.11,,3
J1_Galle_Road,2026-02-10 03:41:15.744138,76,19,4.0,,3
J2_Duplication_Road,2026-02-10 03:41:15.745649,32,7,4.57,,3
J3_Baseline_Road,2026-02-10 03:41:15.746159,26,22,1.18,,3
J4_Marine_Drive,2026-02-10 03:41:15.747039,21,21,1.0,,3
J1_Galle_Road,2026-02-10 03:41:17.750359,80,9,8.89,,3
J2_Duplication_Road,2026-02-10 03:41:17.751513,75,7,10.71,,3
J3_Baseline_Road,2026-02-10 03:41:17.754051,46,53,0.87,,3
J4_Marine_Drive,2026-02-10 03:41:17.754534,53,52,1.02,,3
J1_Galle_Road,2026-02-10 03:41:19.757378,88,34,2.59,,3
J2_Duplication_Road,2026-02-10 03:41:19.758233,46,57,0.81,,3
J3_Baseline_Road,2026-02-10 03:41:19.758535,28,47,0.6,,3
J4_Marine_Drive,2026-02-10 03:41:19.758882,27,23,1.17,,3
J1_Galle_Road,2026-02-10 03:41:21.761692,94,32,2.94,,3
J2_Duplication_Road,2026-02-10 03:41:21.762572,90,8,11.25,,3
J3_Baseline_Road,2026-02-10 03:41:21.762906,61,54,1.13,,3
J4_Marine_Drive,2026-02-10 03:41:21.763390,24,58,0.41,,3
J1_Galle_Road,2026-02-10 03:41:23.766158,102,22,4.64,,3
J2_Duplication_Road,2026-02-10 03:41:23.766713,76,24,3.17,,3
J3_Baseline_Road,2026-02-10 03:41:23.766895,66,50,1.32,,3
J4_Marine_Drive,2026-02-10 03:41:23.767787,70,53,1.32,,3
J1_Galle_Road,2026-02-10 03:41:25.773092,100,38,2.63,,3
J2_Duplication_Road,2026-02-10 03:41:25.774198,33,18,1.83,,3
J3_Baseline_Road,2026-02-10 03:41:25.774716,29,33,0.88,,3
J4_Marine_Drive,2026-02-10 03:41:25.775919,61,50,1.22,,3
J1_Galle_Road,2026-02-10 03:41:27.778529,55,47,1.17,,3
J2_Duplication_Road,2026-02-10 03:41:27.779595,85,38,2.24,,3
J3_Baseline_Road,2026-02-10 03:41:27.781397,38,41,0.93,,3
J4_Marine_Drive,2026-02-10 03:41:27.783940,10,4,2.5,,3
J1_Galle_Road,2026-02-10 03:41:29.787213,102,6,17.0,,3
J2_Duplication_Road,2026-02-10 03:41:29.788912,84,36,2.33,,3
J3_Baseline_Road,2026-02-10 03:41:29.791463,33,8,4.12,,3
J4_Marine_Drive,2026-02-10 03:41:29.792875,53,36,1.47,,3
J1_Galle_Road,2026-02-10 03:41:31.795856,45,41,1.1,,3
J2_Duplication_Road,2026-02-10 03:41:31.796648,35,47,0.74,,3
J3_Baseline_Road,2026-02-10 03:41:31.796984,27,21,1.29,,3
J4_Marine_Drive,2026-02-10 03:41:31.797279,13,43,0.3,,3
J1_Galle_Road,2026-02-10 03:41:33.799825,64,17,3.76,,3
J2_Duplication_Road,2026-02-10 03:41:33.800870,76,7,10.86,,3
J3_Baseline_Road,2026-02-10 03:41:33.801127,54,35,1.54,,3
J4_Marine_Drive,2026-02-10 03:41:33.801303,31,18,1.72,,3
J1_Galle_Road,2026-02-10 03:41:35.803150,86,40,2.15,,3
J2_Duplication_Road,2026-02-10 03:41:35.804681,75,18,4.17,,3
J3_Baseline_Road,2026-02-10 03:41:35.806183,30,30,1.0,,3
J4_Marine_Drive,2026-02-10 03:41:35.806973,19,56,0.34,,3
J1_Galle_Road,2026-02-10 03:41:37.810629,76,53,1.43,,3
J2_Duplication_Road,2026-02-10 03:41:37.811115,38,16,2.38,,3
J3_Baseline_Road,2026-02-10 03:41:37.811300,50,20,2.5,,3
J4_Marine_Drive,2026-02-10 03:41:37.811467,65,32,2.03,,3
J1_Galle_Road,2026-02-10 03:41:39.814465,61,7,8.71,,3
J2_Duplication_Road,2026-02-10 03:41:39.815542,33,43,0.77,,3
J3_Baseline_Road,2026-02-10 03:41:39.819980,62,4,15.5,,3
J4_Marine_Drive,2026-02-10 03:41:39.820544,46,38,1.21,,3
J1_Galle_Road,2026-02-10 03:41:41.821616,97,42,2.31,,3
J2_Duplication_Road,2026-02-10 03:41:41.822171,84,17,4.94,,3
J3_Baseline_Road,2026-02-10 03:41:41.822386,25,6,4.17,,3
J4_Marine_Drive,2026-02-10 03:41:41.822597,62,42,1.48,,3
J1_Galle_Road,2026-02-10 03:41:43.825172,62,20,3.1,,3
J2_Duplication_Road,2026-02-10 03:41:43.826923,59,34,1.74,,3
J3_Baseline_Road,2026-02-10 03:41:43.828959,21,60,0.35,,3
J4_Marine_Drive,2026-02-10 03:41:43.829675,21,56,0.38,,3
J1_Galle_Road,2026-02-10 03:41:45.828827,58,18,3.22,,3
J2_Duplication_Road,2026-02-10 03:41:45.829655,66,20,3.3,,3
J3_Baseline_Road,2026-02-10 03:41:45.830021,69,21,3.29,,3
J4_Marine_Drive,2026-02-10 03:41:45.830272,26,51,0.51,,3
J1_Galle_Road,2026-02-10 03:41:47.833578,49,44,1.11,,3
J2_Duplication_Road,2026-02-10 03:41:47.838128,78,5,15.6,,3
J3_Baseline_Road,2026-02-10 03:41:47.838653,72,23,3.13,,3
J4_Marine_Drive,2026-02-10 03:41:47.839767,58,31,1.87,,3
J1_Galle_Road,2026-02-10 03:41:49.842744,76,4,19.0,,3
J2_Duplication_Road,2026-02-10 03:41:49.844458,87,37,2.35,,3
J3_Baseline_Road,2026-02-10 03:41:49.845151,72,54,1.33,,3
J4_Marine_Drive,2026-02-10 03:41:49.846518,64,57,1.12,,3
J1_Galle_Road,2026-02-10 03:41:51.849925,65,39,1.67,,3
J2_Duplication_Road,2026-02-10 03:41:51.850565,56,6,9.33,,3
J3_Baseline_Road,2026-02-10 03:41:51.850774,63,19,3.32,,3
J4_Marine_Drive,2026-02-10 03:41:51.850951,52,23,2.26,,3
J1_Galle_Road,2026-02-10 03:41:53.853193,90,34,2.65,,3
J2_Duplication_Road,2026-02-10 03:41:53.854173,82,19,4.32,,3
J3_Baseline_Road,2026-02-10 03:41:53.855227,49,35,1.4,,3
J4_Marine_Drive,2026-02-10 03:41:53.856484,31,16,1.94,,3
J1_Galle_Road,2026-02-10 03:41:55.859577,89,21,4.24,,3
J2_Duplication_Road,2026-02-10 03:41:55.860077,85,23,3.7,,3
J3_Baseline_Road,2026-02-10 03:41:55.860367,40,32,1.25,,3
J4_Marine_Drive,2026-02-10 03:41:55.860759,31,25,1.24,,3
J1_Galle_Road,2026-02-10 03:41:57.863332,91,24,3.79,,3
J2_Duplication_Road,2026-02-10 03:41:57.863675,76,22,3.45,,3
J3_Baseline_Road,2026-02-10 03:41:57.863814,47,32,1.47,,3
J4_Marine_Drive,2026-02-10 03:41:57.863923,28,16,1.75,,3
J1_Galle_Road,2026-02-10 03:41:59.867101,88,43,2.05,,3
J2_Duplication_Road,2026-02-10 03:41:59.868024,32,60,0.53,,3
J3_Baseline_Road,2026-02-10 03:41:59.869403,25,20,1.25,,3
J4_Marine_Drive,2026-02-10 03:41:59.870154,53,59,0.9,,3
J1_Galle_Road,2026-02-10 03:42:01.870930,68,40,1.7,,3
J2_Duplication_Road,2026-02-10 03:42:01.872744,65,52,1.25,,3
J3_Baseline_Road,2026-02-10 03:42:01.875170,59,39,1.51,,3
J4_Marine_Drive,2026-02-10 03:42:01.875872,19,33,0.58,,3
J1_Galle_Road,2026-02-10 03:42:03.878337,75,44,1.7,,3
J2_Duplication_Road,2026-02-10 03:42:03.880124,87,34,2.56,,3
J3_Baseline_Road,2026-02-10 03:42:03.882854,67,45,1.49,,3
J4_Marine_Drive,2026-02-10 03:42:03.883371,25,52,0.48,,3
J1_Galle_Road,2026-02-10 03:42:05.885453,69,5,13.8,,3
J2_Duplication_Road,2026-02-10 03:42:05.886794,62,32,1.94,,3
J3_Baseline_Road,2026-02-10 03:42:05.887404,68,40,1.7,,3
J4_Marine_Drive,2026-02-10 03:42:05.887806,13,15,0.87,,3
J1_Galle_Road,2026-02-10 03:42:07.891888,43,3,14.33,,3
J2_Duplication_Road,2026-02-10 03:42:07.893941,86,38,2.26,,3
J3_Baseline_Road,2026-02-10 03:42:07.894802,57,9,6.33,,3
J4_Marine_Drive,2026-02-10 03:42:07.895236,46,40,1.15,,3
J1_Galle_Road,2026-02-10 03:42:09.900043,89,22,4.05,,3
J2_Duplication_Road,2026-02-10 03:42:09.900843,77,59,1.31,,3
J3_Baseline_Road,2026-02-10 03:42:09.901124,54,50,1.08,,3
J4_Marine_Drive,2026-02-10 03:42:09.901406,25,31,0.81,,3
J1_Galle_Road,2026-02-10 03:42:11.904135,46,51,0.9,,3
J2_Duplication_Road,2026-02-10 03:42:11.906333,39,31,1.26,,3
J3_Baseline_Road,2026-02-10 03:42:11.908512,34,19,1.79,,3
J4_Marine_Drive,2026-02-10 03:42:11.909748,34,54,0.63,,3
J1_Galle_Road,2026-02-10 03:42:13.912753,80,50,1.6,,3
J2_Duplication_Road,2026-02-10 03:42:13.914626,43,60,0.72,,3
J3_Baseline_Road,2026-02-10 03:42:13.915555,37,22,1.68,,3
J4_Marine_Drive,2026-02-10 03:42:13.916253,11,24,0.46,,3
J1_Galle_Road,2026-02-10 03:42:15.916686,70,22,3.18,,3
J2_Duplication_Road,2026-02-10 03:42:15.917625,85,58,1.47,,3
J3_Baseline_Road,2026-02-10 03:42:15.918725,78,43,1.81,,3
J4_Marine_Drive,2026-02-10 03:42:15.919054,22,17,1.29,,3
J1_Galle_Road,2026-02-10 03:42:17.920701,66,55,1.2,,3
J2_Duplication_Road,2026-02-10 03:42:17.922182,59,53,1.11,,3
J3_Baseline_Road,2026-02-10 03:42:17.922743,65,44,1.48,,3
J4_Marine_Drive,2026-02-10 03:42:17.923216,65,48,1.35,,3
J1_Galle_Road,2026-02-10 03:42:19.925772,95,23,4.13,,3
J2_Duplication_Road,2026-02-10 03:42:19.926608,35,60,0.58,,3
J3_Baseline_Road,2026-02-10 03:42:19.928905,57,5,11.4,,3
J4_Marine_Drive,2026-02-10 03:42:19.930857,62,54,1.15,,3
J1_Galle_Road,2026-02-10 03:42:21.934537,101,36,2.81,,3
J2_Duplication_Road,2026-02-10 03:42:21.936467,89,47,1.89,,3
J3_Baseline_Road,2026-02-10 03:42:21.938544,73,49,1.49,,3
J4_Marine_Drive,2026-02-10 03:42:21.939281,37,18,2.06,,3
J1_Galle_Road,2026-02-10 03:42:23.942581,70,24,2.92,,3
J2_Duplication_Road,2026-02-10 03:42:23.944737,90,20,4.5,,3
J3_Baseline_Road,2026-02-10 03:42:23.946178,59,52,1.13,,3
J4_Marine_Drive,2026-02-10 03:42:23.946603,33,33,1.0,,3
J1_Galle_Road,2026-02-10 03:42:25.949065,102,54,1.89,,3
J2_Duplication_Road,2026-02-10 03:42:25.950101,88,43,2.05,,3
J3_Baseline_Road,2026-02-10 03:42:25.951177,68,56,1.21,,3
J4_Marine_Drive,2026-02-10 03:42:25.952442,66,50,1.32,,3
J1_Galle_Road,2026-02-10 03:42:27.954613,52,40,1.3,,3
J2_Duplication_Road,2026-02-10 03:42:27.955543,77,19,4.05,,3
J3_Baseline_Road,2026-02-10 03:42:27.955822,35,39,0.9,,3
J4_Marine_Drive,2026-02-10 03:42:27.956118,64,34,1.88,,3
J1_Galle_Road,2026-02-10 03:42:29.959584,98,56,1.75,,3
J2_Duplication_Road,2026-02-10 03:42:29.961747,78,42,1.86,,3
J3_Baseline_Road,2026-02-10 03:42:29.963819,24,37,0.65,,3
J4_Marine_Drive,2026-02-10 03:42:29.964793,49,60,0.82,,3
J1_Galle_Road,2026-02-10 03:42:31.966699,50,50,1.0,,3
J2_Duplication_Road,2026-02-10 03:42:31.967670,41,49,0.84,,3
J3_Baseline_Road,2026-02-10 03:42:31.969723,64,40,1.6,,3
J4_Marine_Drive,2026-02-10 03:42:31.970320,16,31,0.52,,3
J1_Galle_Road,2026-02-10 03:42:33.974228,91,38,2.39,,3
J2_Duplication_Road,2026-02-10 03:42:33.976093,84,20,4.2,,3
J3_Baseline_Road,2026-02-10 03:42:33.977850,64,60,1.07,,3
J4_Marine_Drive,2026-02-10 03:42:33.978866,50,31,1.61,,3
J1_Galle_Road,2026-02-10 03:42:35.981659,47,60,0.78,,3
J2_Duplication_Road,2026-02-10 03:42:35.983512,80,22,3.64,,3
J3_Baseline_Road,2026-02-10 03:42:35.984232,54,54,1.0,,3
J4_Marine_Drive,2026-02-10 03:42:35.984737,25,42,0.6,,3
J1_Galle_Road,2026-02-10 03:42:37.987405,80,18,4.44,,3
J2_Duplication_Road,2026-02-10 03:42:37.987785,69,25,2.76,,3
J3_Baseline_Road,2026-02-10 03:42:37.987905,57,30,1.9,,3
J4_Marine_Drive,2026-02-10 03:42:37.988024,63,17,3.71,,3
J1_Galle_Road,2026-02-10 03:42:39.990577,47,50,0.94,,3
J2_Duplication_Road,2026-02-10 03:42:39.991446,66,22,3.0,,3
J3_Baseline_Road,2026-02-10 03:42:39.991794,45,45,1.0,,3
J4_Marine_Drive,2026-02-10 03:42:39.992247,57,55,1.04,,3
J1_Galle_Road,2026-02-10 03:42:41.994672,79,32,2.47,,3
J2_Duplication_Road,2026-02-10 03:42:41.995121,88,18,4.89,,3
J3_Baseline_Road,2026-02-10 03:42:41.995396,27,60,0.45,,3
J4_Marine_Drive,2026-02-10 03:42:41.995552,10,16,0.62,,3
J1_Galle_Road,2026-02-10 03:42:43.998160,70,7,10.0,,3
J2_Duplication_Road,2026-02-10 03:42:43.998581,40,58,0.69,,3
J3_Baseline_Road,2026-02-10 03:42:43.999542,73,48,1.52,,3
J4_Marine_Drive,2026-02-10 03:42:44.000798,14,49,0.29,,3
J1_Galle_Road,2026-02-10 03:42:45.999220,74,35,2.11,,3
J2_Duplication_Road,2026-02-10 03:42:45.999606,88,32,2.75,,3
J3_Baseline_Road,2026-02-10 03:42:46.000458,52,54,0.96,,3
J4_Marine_Drive,2026-02-10 03:42:46.001718,23,16,1.44,,3
J1_Galle_Road,2026-02-10 03:42:48.004563,97,25,3.88,,3
J2_Duplication_Road,2026-02-10 03:42:48.006446,34,37,0.92,,3
J3_Baseline_Road,2026-02-10 03:42:48.007476,68,39,1.74,,3
J4_Marine_Drive,2026-02-10 03:42:48.008066,12,57,0.21,,3
J1_Galle_Road,2026-02-10 03:42:50.012160,45,43,1.05,,3
J2_Duplication_Road,2026-02-10 03:42:50.013959,77,3,25.67,,3
J3_Baseline_Road,2026-02-10 03:42:50.014290,33,48,0.69,,3
J4_Marine_Drive,2026-02-10 03:42:50.014475,24,25,0.96,,3
J1_Galle_Road,2026-02-10 03:42:52.016717,62,54,1.15,,3
J2_Duplication_Road,2026-02-10 03:42:52.017148,49,19,2.58,,3
J3_Baseline_Road,2026-02-10 03:42:52.018075,58,55,1.05,,3
J4_Marine_Drive,2026-02-10 03:42:52.019529,46,15,3.07,,3
J1_Galle_Road,2026-02-10 03:42:54.023114,62,18,3.44,,3
J2_Duplication_Road,2026-02-10 03:42:54.024452,65,60,1.08,,3
J3_Baseline_Road,2026-02-10 03:42:54.025888,21,31,0.68,,3
J4_Marine_Drive,2026-02-10 03:42:54.026398,64,32,2.0,,3
J1_Galle_Road,2026-02-10 03:42:56.029246,58,51,1.14,,3
J2_Duplication_Road,2026-02-10 03:42:56.029604,50,53,0.94,,3
J3_Baseline_Road,2026-02-10 03:42:56.029732,19,9,2.11,,3
J4_Marine_Drive,2026-02-10 03:42:56.029834,66,21,3.14,,3
J1_Galle_Road,2026-02-10 03:42:58.032241,58,21,2.76,,3
J2_Duplication_Road,2026-02-10 03:42:58.032779,56,40,1.4,,3
J3_Baseline_Road,2026-02-10 03:42:58.033102,19,6,3.17,,3
J4_Marine_Drive,2026-02-10 03:42:58.033393,35,17,2.06,,3
J1_Galle_Road,2026-02-10 03:43:00.035107,60,59,1.02,,3
J2_Duplication_Road,2026-02-10 03:43:00.036413,71,49,1.45,,3
J3_Baseline_Road,2026-02-10 03:43:00.036784,44,19,2.32,,3
J4_Marine_Drive,2026-02-10 03:43:00.036985,36,31,1.16,,3
J1_Galle_Road,2026-02-10 03:43:02.040242,61,23,2.65,,3
J2_Duplication_Road,2026-02-10 03:43:02.041096,56,21,2.67,,3
J3_Baseline_Road,2026-02-10 03:43:02.041445,50,21,2.38,,3
J4_Marine_Drive,2026-02-10 03:43:02.041636,15,20,0.75,,3
J1_Galle_Road,2026-02-10 03:43:04.043973,60,15,4.0,,3
J2_Duplication_Road,2026-02-10 03:43:04.044977,90,45,2.0,,3
J3_Baseline_Road,2026-02-10 03:43:04.045973,41,49,0.84,,3
J4_Marine_Drive,2026-02-10 03:43:04.046392,17,8,2.12,,3
J1_Galle_Road,2026-02-10 03:43:06.050500,89,23,3.87,,3
J2_Duplication_Road,2026-02-10 03:43:06.051512,79,22,3.59,,3
J3_Baseline_Road,2026-02-10 03:43:06.053233,31,3,10.33,,3
J4_Marine_Drive,2026-02-10 03:43:06.053859,16,23,0.7,,3
J1_Galle_Road,2026-02-10 03:43:08.056659,100,9,11.11,,3
J2_Duplication_Road,2026-02-10 03:43:08.057495,85,17,5.0,,3
J3_Baseline_Road,2026-02-10 03:43:08.057715,64,18,3.56,,3
J4_Marine_Drive,2026-02-10 03:43:08.057983,59,3,19.67,,3
J1_Galle_Road,2026-02-10 03:43:10.060437,87,24,3.62,,3
